value,dimension,domain,parameter,depth,datetime,experiment,treatment,repetition,equipment,person/logger
9907,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T03|F03|V01,4,,
8592,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T03|F03|V02,4,,
10766,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T03|F03|V03,4,,
9417,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T03|F03|V04,4,,
13198,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T03|F03|V05,4,,
9531,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T03|F04|V01,4,,
10277,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T03|F04|V02,4,,
11793,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T03|F04|V03,4,,
10424,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T03|F04|V04,4,,
12888,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T03|F04|V05,4,,
9244,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T03|F05|V01,4,,
10466,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T03|F05|V02,4,,
11187,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T03|F05|V03,4,,
11362,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T03|F05|V04,4,,
14128,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T03|F05|V05,4,,
7225,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F01|V01,1,,
9559,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F01|V02,1,,
7830,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F01|V03,1,,
8140,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F01|V04,1,,
9677,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F01|V05,1,,
8636,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F02|V01,1,,
9661,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F02|V02,1,,
9097,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F02|V03,1,,
10617,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F02|V04,1,,
14791,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F02|V05,1,,
7961,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F03|V01,1,,
11052,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F03|V02,1,,
8003,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F03|V03,1,,
9801,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F03|V04,1,,
13152,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F03|V05,1,,
9266,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F04|V01,1,,
10430,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F04|V02,1,,
11431,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F04|V03,1,,
10781,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F04|V04,1,,
12717,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F04|V05,1,,
6643,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F05|V01,1,,
10636,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F05|V02,1,,
7735,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F05|V03,1,,
9717,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F05|V04,1,,
10141,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F05|V05,1,,
8768,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F01|V01,2,,
9659,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F01|V02,2,,
7743,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F01|V03,2,,
6707,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F01|V04,2,,
7778,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F01|V05,2,,
6128,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F02|V01,2,,
10371,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F02|V02,2,,
10663,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F02|V03,2,,
10596,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F02|V04,2,,
13270,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F02|V05,2,,
7118,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F03|V01,2,,
11860,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F03|V02,2,,
9946,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F03|V03,2,,
9605,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F03|V04,2,,
12807,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F03|V05,2,,
8184,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F04|V01,2,,
11288,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F04|V02,2,,
10751,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F04|V03,2,,
9352,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F04|V04,2,,
12932,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F04|V05,2,,
7369,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F05|V01,2,,
10930,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F05|V02,2,,
9018,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F05|V03,2,,
10073,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F05|V04,2,,
10492,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F05|V05,2,,
5259,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F01|V01,3,,
7879,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F01|V02,3,,
5158,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F01|V03,3,,
5532,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F01|V04,3,,
6545,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F01|V05,3,,
7381,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F02|V01,3,,
10779,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F02|V02,3,,
9307,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F02|V03,3,,
8203,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F02|V04,3,,
7364,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F02|V05,3,,
7748,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F03|V01,3,,
10689,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F03|V02,3,,
8700,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F03|V03,3,,
10106,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F03|V04,3,,
12954,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F03|V05,3,,
7941,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F04|V01,3,,
11022,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F04|V02,3,,
7609,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F04|V03,3,,
8721,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F04|V04,3,,
11597,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F04|V05,3,,
7584,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F05|V01,3,,
9936,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F05|V02,3,,
7092,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F05|V03,3,,
9799,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F05|V04,3,,
9475,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F05|V05,3,,
7124,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F01|V01,4,,
12086,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F01|V02,4,,
10269,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F01|V03,4,,
11337,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F01|V04,4,,
9760,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F01|V05,4,,
8949,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F02|V01,4,,
12659,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F02|V02,4,,
11986,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F02|V03,4,,
11133,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F02|V04,4,,
12813,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F02|V05,4,,
8861,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F03|V01,4,,
12396,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F03|V02,4,,
9963,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F03|V03,4,,
12442,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F03|V04,4,,
11967,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F03|V05,4,,
7621,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F04|V01,4,,
12265,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F04|V02,4,,
9145,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F04|V03,4,,
11023,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F04|V04,4,,
13789,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F04|V05,4,,
10150,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F05|V01,4,,
12345,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F05|V02,4,,
10390,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F05|V03,4,,
9896,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F05|V04,4,,
9012,kg ha-1,maize,grainyield,0,2001-11-05 12:00,MV|planting_date,T04|F05|V05,4,,
6546,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F01|V01,1,,
6910,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F01|V02,1,,
6760,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F01|V03,1,,
6126,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F01|V04,1,,
8147,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F01|V05,1,,
6919,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F02|V01,1,,
7659,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F02|V02,1,,
7017,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F02|V03,1,,
7588,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F02|V04,1,,
7578,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F02|V05,1,,
8629,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F03|V01,1,,
7344,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F03|V02,1,,
6543,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F03|V03,1,,
8205,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F03|V04,1,,
9371,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F03|V05,1,,
6944,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F04|V01,1,,
6985,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F04|V02,1,,
7317,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F04|V03,1,,
10781,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F04|V04,1,,
8718,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F04|V05,1,,
7573,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F05|V01,1,,
6392,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F05|V02,1,,
7439,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F05|V03,1,,
8388,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F05|V04,1,,
7559,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F05|V05,1,,
5670,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F01|V01,2,,
4597,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F01|V02,2,,
4124,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F01|V03,2,,
5888,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F01|V04,2,,
5110,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F01|V05,2,,
7961,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F02|V01,2,,
7832,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F02|V02,2,,
7576,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F02|V03,2,,
8628,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F02|V04,2,,
7759,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F02|V05,2,,
8077,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F03|V01,2,,
7558,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F03|V02,2,,
8310,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F03|V03,2,,
7470,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F03|V04,2,,
6620,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F03|V05,2,,
6290,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F04|V01,2,,
7409,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F04|V02,2,,
7920,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F04|V03,2,,
9480,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F04|V04,2,,
8659,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F04|V05,2,,
7055,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F05|V01,2,,
6864,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F05|V02,2,,
6912,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F05|V03,2,,
7255,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F05|V04,2,,
7364,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F05|V05,2,,
7752,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F01|V01,3,,
6817,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F01|V02,3,,
6733,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F01|V03,3,,
6474,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F01|V04,3,,
4834,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F01|V05,3,,
8361,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F02|V01,3,,
7472,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F02|V02,3,,
7126,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F02|V03,3,,
8639,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F02|V04,3,,
7481,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F02|V05,3,,
7311,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F03|V01,3,,
6863,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F03|V02,3,,
6962,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F03|V03,3,,
8549,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F03|V04,3,,
7029,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F03|V05,3,,
6518,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F04|V01,3,,
4853,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F04|V02,3,,
7370,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F04|V03,3,,
5981,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F04|V04,3,,
5173,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F04|V05,3,,
7089,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F05|V01,3,,
7117,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F05|V02,3,,
5139,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F05|V03,3,,
8758,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F05|V04,3,,
6870,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F05|V05,3,,
6726,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F01|V01,4,,
5342,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F01|V02,4,,
5278,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F01|V03,4,,
6498,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F01|V04,4,,
6009,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F01|V05,4,,
8571,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F02|V01,4,,
6020,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F02|V02,4,,
5445,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F02|V03,4,,
9647,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F02|V04,4,,
10014,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F02|V05,4,,
7493,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F03|V01,4,,
9072,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F03|V02,4,,
6714,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F03|V03,4,,
8808,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F03|V04,4,,
11095,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F03|V05,4,,
7769,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F04|V01,4,,
7545,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F04|V02,4,,
7271,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F04|V03,4,,
8920,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F04|V04,4,,
10611,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F04|V05,4,,
10581,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F05|V01,4,,
8929,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F05|V02,4,,
7672,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F05|V03,4,,
10860,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F05|V04,4,,
10768,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T01|F05|V05,4,,
7452,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F01|V01,1,,
7339,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F01|V02,1,,
7967,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F01|V03,1,,
8305,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F01|V04,1,,
8117,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F01|V05,1,,
7702,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F02|V01,1,,
8297,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F02|V02,1,,
7268,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F02|V03,1,,
11004,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F02|V04,1,,
9437,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F02|V05,1,,
7397,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F03|V01,1,,
8323,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F03|V02,1,,
9312,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F03|V03,1,,
11882,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F03|V04,1,,
9605,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F03|V05,1,,
9199,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F04|V01,1,,
8817,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F04|V02,1,,
7376,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F04|V03,1,,
9844,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F04|V04,1,,
8919,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F04|V05,1,,
7932,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F05|V01,1,,
7441,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F05|V02,1,,
5419,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F05|V03,1,,
8379,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F05|V04,1,,
7596,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F05|V05,1,,
5940,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F01|V01,2,,
5142,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F01|V02,2,,
5127,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F01|V03,2,,
4653,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F01|V04,2,,
5676,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F01|V05,2,,
8754,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F02|V01,2,,
6975,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F02|V02,2,,
8660,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F02|V03,2,,
10287,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F02|V04,2,,
8953,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F02|V05,2,,
9091,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F03|V01,2,,
6964,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F03|V02,2,,
9132,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F03|V03,2,,
11287,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F03|V04,2,,
8701,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F03|V05,2,,
8058,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F04|V01,2,,
7544,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F04|V02,2,,
9575,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F04|V03,2,,
7736,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F04|V04,2,,
8159,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F04|V05,2,,
8004,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F05|V01,2,,
7743,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F05|V02,2,,
7422,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F05|V03,2,,
5279,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F05|V04,2,,
8015,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F05|V05,2,,
6853,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F01|V01,3,,
5924,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F01|V02,3,,
5326,kg ha-1,maize,grainyield,0,2002-11-08 12:00,MV|planting_date,T02|F01|V03,3,,
