"plotid","error","value"
"230",0,2935.28198033925
"231",0,2745.97481401695
"232",0,2680.2993749894
"233",0,2511.63648874553
"234",0,2474.15634679205
"235",0,2294.363553129
"236",0,2561.08967056215
"237",0,2539.83301663731
"238",0,2503.39019596945
"239",0,2508.01278338268
"24",0,2489.69234835559
"240",0,2527.47069978619
"241",0,2490.62995485332
"242",0,2458.03527919801
"243",0,2498.36033157929
"244",0,2468.41085703238
"245",0,2155.8269708592
"246",0,2444.48009196071
"247",0,2430.46331221962
"248",0,2392.95945210735
"249",0,2413.01003223303
"25",0,2493.14729812352
"250",0,2328.72471002432
"251",0,2349.79548175876
"252",0,2310.5981453514
"253",0,2303.99374448479
"254",0,2314.27406393395
"255",0,2694.91789584061
"256",0,2678.87784102
"257",0,2670.83648368378
"258",0,2682.63669595978
"259",0,2662.97713005971
"26",0,2506.75182598849
"260",0,2666.96332988959
"261",0,2691.72990491985
"262",0,2705.98743151364
"263",0,2810.84396737589
"264",0,2741.74962907331
"265",0,2748.3132778777
"266",0,2789.78150119175
"267",0,2775.75950920082
"268",0,2779.85839052479
"269",0,2822.27695924951
"27",0,2477.4807380461
"270",0,2767.55221694798
"271",0,2856.86495780326
"272",0,2918.11317022422
"273",0,2936.96159753371
"274",0,2973.97795499049
"275",0,2929.11953323562
"276",0,2946.32534583123
"277",0,2936.80743599341
"278",0,2621.97285077379
"279",0,2946.89973218034
"28",0,2499.02501629459
"280",0,2777.26790392132
"281",0,2708.97231594923
"282",0,2550.73063232843
"283",0,2621.11078948053
"284",0,2444.12044562573
"285",0,2543.8205909251
"286",0,2534.85455003633
"287",0,2508.78129569664
"288",0,2553.22593023857
"289",0,2451.65993181107
"29",0,2469.98853856152
"290",0,2488.06428325441
"291",0,2485.09804653628
"292",0,2418.74541076514
"293",0,2209.51942792899
"294",0,2424.73339555836
"295",0,2380.86216839203
"296",0,2268.4994917058
"297",0,2218.9295030616
"298",0,2388.37089825672
"299",0,2352.65237735709
"3",0,2567.98375089063
"30",0,2428.52611259972
"300",0,2309.91506998655
"301",0,2382.66300172236
"302",0,2332.08270834519
"303",0,2326.10345619073
"304",0,2310.2423992804
"305",0,2244.71998905002
"306",0,2699.59950367184
"307",0,2687.19972106186
"308",0,2674.50478245924
"309",0,2654.91282977597
"31",0,2414.89176915196
"310",0,2669.1199007017
"311",0,2685.44016964104
"312",0,2744.55359203057
"313",0,2719.01234062089
"314",0,2728.78944992307
"315",0,2503.68145710694
"316",0,2571.9040280696
"317",0,2785.42718584216
"318",0,2799.34737653
"319",0,2788.49077526232
"32",0,2390.0115980319
"320",0,2878.48014065491
"321",0,2922.74816875533
"322",0,2899.27601086562
"323",0,2899.76203899644
"324",0,2932.09286195072
"325",0,2937.32090970052
"326",0,2919.95099752442
"327",0,2903.32587894655
"328",0,2937.16337990435
"329",0,2918.19207520099
"33",0,2414.96551758755
"330",0,2947.73100950714
"331",0,2942.0644548738
"332",0,2546.7433521897
"333",0,2479.48333034023
"334",0,2327.1433257184
"335",0,2267.11941431121
"336",0,2198.0639372663
"337",0,2208.47698622097
"338",0,2257.54884060492
"339",0,2495.34740066485
"34",0,2864.56515636705
"340",0,2475.12738996993
"341",0,1613.91122199391
"342",0,2413.42942313578
"343",0,2054.63925654161
"344",0,2382.05763366393
"345",0,2381.04462454904
"346",0,2399.73510993886
"347",0,2118.41486564547
"348",0,2098.15542561569
"349",0,2394.41648494517
"35",0,2866.61166043142
"350",0,2396.20479026262
"351",0,2338.18555852951
"352",0,2328.64783720014
"353",0,2334.00429918739
"354",0,2281.86379608317
"355",0,2251.39893541831
"356",0,2319.10656137855
"357",0,2277.39919109356
"358",0,2643.35481242887
"359",0,2669.7528947495
"36",0,2916.64588632046
"360",0,2698.32480601446
"361",0,2644.55832612246
"362",0,2673.23320462971
"363",0,2651.38999498998
"364",0,2682.97420173956
"365",0,2687.12217985661
"366",0,2692.29711665984
"367",0,2749.55793383011
"368",0,2770.59976588619
"369",0,2760.49897268413
"37",0,2595.8203802748
"370",0,2659.08620386607
"371",0,2815.85237272759
"372",0,2782.86070623326
"373",0,2838.44069656449
"374",0,2826.66290953173
"375",0,2857.80632147726
"376",0,2893.39816991509
"377",0,2883.38534713821
"378",0,2874.04900045676
"379",0,2871.8970764908
"38",0,2579.89701043579
"380",0,2925.46401977208
"381",0,2909.65724430267
"382",0,2849.88212056192
"383",0,2911.79697768597
"384",0,2568.53889355738
"385",0,2538.64736630991
"386",0,2529.87285834123
"387",0,2491.12429942864
"388",0,2352.82602583869
"389",0,2278.25128558253
"39",0,2544.77298210995
"390",0,2505.04908714631
"391",0,2439.86173173143
"392",0,2496.35661579288
"393",0,2419.98039637083
"394",0,2077.52600068035
"395",0,2400.44512475103
"396",0,2407.49887799266
"397",0,2056.85698286985
"398",0,2068.86449085552
"399",0,2068.43745524128
"4",0,2517.20227275896
"40",0,2544.09416103759
"400",0,2296.45876559882
"401",0,2336.82289885149
"402",0,2327.43767080282
"403",0,2348.35432617943
"404",0,2350.26637520957
"405",0,2325.6005292646
"406",0,2340.23560937753
"407",0,2327.35378791063
"408",0,2275.73232963466
"409",0,2302.36026066463
"41",0,2532.92591702499
"410",0,2261.53249147786
"411",0,2278.91542649321
"412",0,2648.64435006428
"413",0,2677.0882243455
"414",0,2625.49989936779
"415",0,2623.25631087
"416",0,2625.79617969047
"417",0,2631.30982368796
"418",0,2636.56155634952
"419",0,2667.68223489533
"42",0,2519.65614938468
"420",0,2698.71272857358
"421",0,2703.57537692354
"422",0,2733.17434549645
"423",0,2777.81455457931
"424",0,2767.99048596046
"425",0,2791.12972106638
"426",0,2770.48332512156
"427",0,2782.92211204779
"428",0,2795.79990232973
"429",0,2823.99370011161
"43",0,2515.38436410997
"430",0,2860.33659825488
"431",0,2864.95416184159
"432",0,2851.51509008013
"433",0,2856.77256949738
"434",0,2839.38034710802
"435",0,2828.75084830457
"436",0,2838.41351683455
"437",0,2821.8158404155
"438",0,2878.23726278325
"439",0,2415.97883139158
"44",0,2208.54176271304
"440",0,2579.96899467649
"441",0,2526.78496559112
"442",0,2507.35100775194
"443",0,2506.51326811866
"444",0,2185.46613767363
"445",0,2376.95141605167
"446",0,2382.71941117016
"447",0,2383.28267900485
"448",0,2406.65802822823
"449",0,2373.93356610054
"45",0,2288.13218239364
"450",0,1661.76238627495
"451",0,2044.47806563454
"452",0,2079.49476619709
"453",0,1761.98518124378
"454",0,1754.9732363526
"455",0,2040.20125682291
"456",0,2306.71620696477
"457",0,2291.3803375623
"458",0,2310.22936987084
"459",0,2308.19988191918
"46",0,2255.65388617675
"460",0,2290.85586333983
"461",0,2270.18425118096
"462",0,2280.72404014644
"463",0,2266.7403780341
"464",0,2276.97326885108
"465",0,2601.25089930954
"466",0,2615.76966323738
"467",0,2606.97989573256
"468",0,2601.09791616481
"469",0,2611.85206207156
"47",0,2464.09999525336
"470",0,2616.1451255421
"471",0,2635.03125433205
"472",0,2651.51954584112
"473",0,2733.18686495904
"474",0,2674.98650690713
"475",0,2686.58344849084
"476",0,2708.98689016328
"477",0,2742.45747453578
"478",0,2709.25704876356
"479",0,2762.26124120573
"48",0,2210.03077676941
"480",0,2792.11735054875
"481",0,2768.12476133943
"482",0,2807.07067437279
"483",0,2809.62872244953
"484",0,2782.35177885817
"485",0,2805.18082469252
"486",0,2794.81438357618
"487",0,2815.76829584713
"488",0,2785.88862526697
"489",0,2832.29889475871
"49",0,2417.24796932013
"490",0,2834.66312365937
"491",0,2844.05123993609
"492",0,2352.30483497798
"493",0,2405.69024726776
"494",0,2503.74578070995
"495",0,2470.85426075755
"496",0,2189.54543352591
"497",0,2435.00858294497
"498",0,2404.3956100952
"499",0,2381.70321120921
"5",0,2514.80258121925
"50",0,2426.4031119348
"500",0,2011.65848713697
"501",0,2374.17974155294
"502",0,2054.98880832257
"503",0,2138.04496342248
"504",0,1431.8016125688
"505",0,2099.34421067591
"506",0,2160.92614290478
"507",0,2301.90937677658
"508",0,2309.86593131565
"509",0,2284.69839812153
"51",0,2417.87522322903
"510",0,2305.34987425827
"511",0,2251.11854079986
"512",0,2268.57239340759
"513",0,2266.41198816729
"514",0,2263.0825258792
"515",0,2271.35466097783
"516",0,2618.19047354611
"517",0,2609.53621626879
"518",0,2617.72878125773
"519",0,2592.21374065078
"52",0,2837.58937651457
"520",0,2575.79778721239
"521",0,2597.04088066889
"522",0,2599.39329829871
"523",0,2611.95666891253
"524",0,2645.93745459494
"525",0,2633.01449293524
"526",0,2714.29107330068
"527",0,2726.86957056541
"528",0,2684.82761583895
"529",0,2759.65923184703
"53",0,2830.09022491244
"530",0,2732.49706389186
"531",0,2720.88109276395
"532",0,2760.39511169381
"533",0,2777.20438864449
"534",0,2792.93657345323
"535",0,2766.65182635869
"536",0,2754.95712839226
"537",0,2785.48580774437
"538",0,2752.02665150805
"539",0,2782.91134410285
"54",0,2762.84722074546
"540",0,2786.01574338073
"541",0,2769.40638533181
"542",0,2784.44808222031
"543",0,2833.36908629927
"544",0,2809.8824558296
"545",0,2455.73408425897
"546",0,2377.01304874435
"547",0,2331.92072303974
"548",0,2471.47058466826
"549",0,2405.66215021047
"55",0,2824.73658486818
"550",0,2243.40390261106
"551",0,2395.60191505433
"552",0,2051.33213594284
"553",0,2356.97534067593
"554",0,2356.83834682285
"555",0,2135.48539098743
"556",0,2208.68575749747
"557",0,2130.03184106351
"558",0,2151.21882866014
"559",0,2119.31316904822
"56",0,2846.79221524363
"560",0,1806.10321489696
"561",0,1510.44391972668
"562",0,2161.03112964397
"563",0,2300.58321257896
"564",0,2019.50717096936
"565",0,2265.22348618955
"566",0,2261.74807996757
"567",0,2267.44611053871
"568",0,2266.23567139223
"569",0,2619.49682767683
"57",0,2857.88984337191
"570",0,2618.77213050449
"571",0,2636.65106248195
"572",0,2569.91314486601
"573",0,2558.28962415735
"574",0,2573.26109152651
"575",0,2614.35935712547
"576",0,2602.94023008274
"577",0,2692.89312540176
"578",0,2654.31481726511
"579",0,2719.58516534397
"58",0,2836.47789928443
"580",0,2751.13084561733
"581",0,2726.27283900794
"582",0,2730.72158140095
"583",0,2725.99925733888
"584",0,2712.75591461171
"585",0,2743.92607564898
"586",0,2753.05831797753
"587",0,2773.77878450273
"588",0,2776.27756358583
"589",0,2767.22668007284
"59",0,2623.60207242201
"590",0,2719.6574702647
"591",0,2749.07661790952
"592",0,2439.25318441059
"593",0,2801.53392945463
"594",0,2763.04967806373
"595",0,2808.37508859528
"596",0,2829.3548319249
"597",0,2792.05752745678
"598",0,2803.05877669254
"599",0,2307.41056598067
"6",0,2481.15997409559
"60",0,2609.96646605053
"600",0,2280.02773083254
"601",0,2252.47015772099
"602",0,2403.70603636948
"603",0,2369.40276633978
"604",0,2381.46543108048
"605",0,2126.34418842314
"606",0,2348.91653583058
"607",0,2127.62506023281
"608",0,2331.63134413965
"609",0,2346.76288626925
"61",0,2591.15471621955
"610",0,2117.23999102076
"611",0,2276.85203866523
"612",0,1647.32203480681
"613",0,2189.72880492016
"614",0,2093.86458063429
"615",0,2121.26931612561
"616",0,2299.36455729778
"617",0,2307.84704339456
"618",0,2043.29529832512
"619",0,2292.15033155867
"62",0,2580.31298097965
"620",0,2320.17328336035
"621",0,2289.28734353758
"622",0,2286.97793014672
"623",0,2620.84581329407
"624",0,2555.96045746187
"625",0,2585.63269803044
"626",0,2553.83497651644
"627",0,2528.54295307196
"628",0,2624.27426392709
"629",0,2643.63235915388
"63",0,2577.67723936854
"630",0,2677.12411227103
"631",0,2681.91671005783
"632",0,2696.86563543017
"633",0,2729.94677882034
"634",0,2754.7941997925
"635",0,2715.57527196313
"636",0,2721.42668637183
"637",0,2721.48164949209
"638",0,2735.81673236545
"639",0,2753.66587477066
"64",0,2559.51647835352
"640",0,2740.10198249021
"641",0,2743.15847231617
"642",0,2726.97118591532
"643",0,2687.65295845502
"644",0,2719.63914287891
"645",0,2729.94665366038
"646",0,2540.76275130382
"647",0,2568.3734726914
"648",0,2796.17954038179
"649",0,2803.98446764534
"65",0,2302.60301038987
"650",0,2754.23452499669
"651",0,2617.79552639767
"652",0,2800.73009215557
"653",0,2271.87900776189
"654",0,2376.33023822729
"655",0,2377.86815020874
"656",0,2360.00510265231
"657",0,2353.2794806545
"658",0,2340.63183411122
"659",0,2113.42106987042
"66",0,2219.73357761372
"660",0,2298.61851566036
"661",0,2315.64193187561
"662",0,2303.71369774637
"663",0,2344.75483180109
"664",0,2329.26185245019
"665",0,2217.94695459877
"666",0,2195.00360726168
"667",0,2139.13260720204
"668",0,2042.1959330762
"669",0,2066.59101899455
"67",0,2292.78130760026
"670",0,1938.78947412739
"671",0,1697.38564237281
"672",0,2070.62192710551
"673",0,2309.4439451567
"674",0,2287.87235687913
"675",0,2647.60846052796
"676",0,2644.59207672147
"677",0,2605.34267226456
"678",0,2572.57789292713
"679",0,2557.8053906221
"68",0,2218.73609999818
"680",0,2561.81703548107
"681",0,2642.05966165961
"682",0,2687.28250163231
"683",0,2650.85302381871
"684",0,2659.89682115852
"685",0,2654.34060394448
"686",0,2720.16060122807
"687",0,2721.14373271742
"688",0,2706.80863289298
"689",0,2716.29062801193
"69",0,2158.32628052086
"690",0,2738.2831431951
"691",0,2721.0916207255
"692",0,2751.99061149228
"693",0,2717.34974879734
"694",0,2730.24593447083
"695",0,2754.48317047307
"696",0,2689.15627096115
"697",0,2770.72067057677
"698",0,2698.71913603155
"699",0,2722.15304333349
"7",0,2476.06765342692
"70",0,2412.08251447985
"700",0,2751.78749206724
"701",0,2777.18340921898
"702",0,2784.0929759348
"703",0,2772.73149433432
"704",0,2756.54829357465
"705",0,2786.65701426007
"706",0,2776.98297618062
"707",0,2807.04227830338
"708",0,2388.011167687
"709",0,2371.16298162735
"71",0,2351.41121122447
"710",0,2399.09625782161
"711",0,2352.77084970511
"712",0,2299.52098010285
"713",0,2305.38853133273
"714",0,2291.05271704046
"715",0,2272.24770018781
"716",0,2326.64735348168
"717",0,2323.44055307917
"718",0,2146.54876491925
"719",0,2158.48502875883
"72",0,2221.97352419437
"720",0,2330.01569465045
"721",0,2345.34517621536
"722",0,2149.42620747485
"723",0,2341.73924334718
"724",0,2318.819318574
"725",0,2126.67878204356
"726",0,2040.53996365279
"727",0,2040.96193005139
"728",0,2313.76200882644
"729",0,2347.80958702379
"73",0,2139.06871858217
"730",0,2232.99166490708
"731",0,2118.65698417798
"732",0,2605.67716333653
"733",0,2627.97910465494
"734",0,2639.81571651936
"735",0,2437.08111368056
"736",0,2521.35704902083
"737",0,2643.36270245724
"738",0,2655.27951033371
"739",0,2662.79489266865
"74",0,2157.48445861895
"740",0,2698.00711915531
"741",0,2686.43742132997
"742",0,2745.67015386771
"743",0,2742.36325548156
"744",0,2392.83148101134
"745",0,2722.16018486525
"746",0,2710.66810168388
"747",0,2708.74933108522
"748",0,2695.3563373931
"749",0,2708.22044393681
"75",0,2383.36143615337
"750",0,2653.86588661053
"751",0,2676.73071873052
"752",0,2677.35000369847
"753",0,2398.96366761801
"754",0,2710.96696559924
"755",0,2744.60593375563
"756",0,2761.35132331033
"757",0,2779.00706130506
"758",0,2746.61210066632
"759",0,2757.84255825324
"76",0,2292.13300948406
"760",0,2735.08097170977
"761",0,2736.40437093058
"762",0,2398.45698201009
"763",0,2322.91367629495
"764",0,2340.08142541541
"765",0,2142.76232068564
"766",0,2081.87649885376
"767",0,2040.37527213979
"768",0,2231.73413373127
"769",0,2295.83716520048
"77",0,2829.15442908662
"770",0,2301.70407730986
"771",0,2312.17174657118
"772",0,2301.55612608486
"773",0,2312.3131617358
"774",0,2317.98241724513
"775",0,2317.55467656309
"776",0,2302.17589774829
"777",0,2310.2485842858
"778",0,2326.78790882311
"779",0,1969.21626556484
"78",0,2769.91991501426
"780",0,2095.3005710945
"781",0,2062.0296986786
"782",0,2049.13498393567
"783",0,2335.94871368768
"784",0,2284.53640439805
"785",0,2276.08209966646
"786",0,2590.34921651058
"787",0,2691.15265310581
"788",0,2465.53174252371
"789",0,2705.13318792395
"79",0,2819.72066754476
"790",0,2681.81322448225
"791",0,2682.88674768143
"792",0,2690.41723880528
"793",0,2705.32625238884
"794",0,2687.8182395521
"795",0,2712.81153854073
"796",0,2755.4756909851
"797",0,2763.53371298792
"798",0,2735.84310894036
"799",0,2749.56921481735
"8",0,2575.66541901224
"80",0,2846.44789299974
"800",0,2478.21491601767
"801",0,2719.89682622028
"802",0,2717.8146636871
"803",0,2679.28717844853
"804",0,2724.43563128914
"805",0,2634.02582978864
"806",0,2677.66611611838
"807",0,2666.8107205429
"808",0,2663.25405441532
"809",0,2731.53095404091
"81",0,2587.18766064325
"810",0,2773.90940811952
"811",0,2748.59834124315
"812",0,2780.70653111494
"813",0,2754.12069142251
"814",0,2787.47940072286
"815",0,2766.57828903766
"816",0,2754.52035678035
"817",0,2226.45451859916
"818",0,2402.19246235439
"819",0,2442.25701749355
"82",0,2816.7524354935
"820",0,2327.92509227695
"821",0,2262.15460564244
"822",0,2291.54688055956
"823",0,2300.38523517966
"824",0,2047.03910565494
"825",0,2283.31080586398
"826",0,2290.14193958447
"827",0,2114.89723235104
"828",0,2309.97396100252
"829",0,2321.15943209028
"83",0,2863.10703999011
"830",0,2314.54578535443
"831",0,2296.18281498648
"832",0,2260.58917292996
"833",0,2108.86288156692
"834",0,2118.81701770818
"835",0,2238.10590471226
"836",0,2256.58988317801
"837",0,2132.85444544289
"838",0,2098.37492832738
"839",0,2362.94356526394
"84",0,2829.47010615429
"840",0,2674.66018931728
"841",0,2746.94851962869
"842",0,2529.09749284755
"843",0,2713.37032159178
"844",0,2724.58755924364
"845",0,2693.85959446752
"846",0,2728.84762430567
"847",0,2725.88563300405
"848",0,2714.57951826879
"849",0,2720.66130541092
"85",0,2812.39707304612
"850",0,2732.12587949129
"851",0,2799.28660402052
"852",0,2809.74368401712
"853",0,2761.23433782227
"854",0,2751.78794849388
"855",0,2355.31507998354
"856",0,2708.69527601143
"857",0,2701.74630541983
"858",0,2684.56367587145
"859",0,2670.06579825874
"86",0,2880.1736974281
"860",0,2682.49327455468
"861",0,2701.40906647741
"862",0,2726.76506905065
"863",0,2754.85584839253
"864",0,2795.00094030424
"865",0,2735.52082111315
"866",0,2756.28715046405
"867",0,2767.48393562766
"868",0,2777.24228362191
"869",0,2780.53671212081
"87",0,2895.15560958137
"870",0,2778.68883780807
"871",0,2788.30078931366
"872",0,2315.06244311898
"873",0,2301.43354523785
"874",0,2340.40832512736
"875",0,2293.45957414245
"876",0,2278.21491087161
"877",0,2256.69508497585
"878",0,2360.81752843024
"879",0,2478.69788513976
"88",0,2843.52459829807
"880",0,2462.30863617582
"881",0,2685.77295320382
"882",0,2706.33970367741
"883",0,2529.04477495927
"884",0,2747.18887554763
"885",0,2676.39407270585
"886",0,2654.26295804144
"887",0,2716.57805066054
"888",0,2813.82297970622
"889",0,2772.75499963155
"89",0,2849.35958372268
"890",0,2777.77927444685
"891",0,2729.60412925881
"892",0,2781.9936105507
"893",0,2737.498290021
"894",0,2730.01785128514
"895",0,2736.54041011229
"896",0,2747.35024916559
"897",0,2706.88675322712
"898",0,2748.01979604454
"899",0,2731.87412170955
"9",0,2549.92710629221
"90",0,2798.2027569526
"900",0,2726.44526899386
"901",0,2683.57073373263
"902",0,2758.38294639336
"903",0,2780.70172267923
"904",0,2764.28578473841
"905",0,2763.95702426863
"906",0,2798.52767127144
"907",0,2731.53382182325
"908",0,2761.80167330531
"909",0,2765.88196657025
"91",0,2850.53186894801
"910",0,2781.14045803624
"911",0,2783.27652991761
"912",0,2820.88167907904
"913",0,2769.67552488621
"914",0,2819.97459387706
"915",0,2858.89694521141
"916",0,2308.90016955858
"917",0,2303.82555971686
"918",0,2300.32385904287
"919",0,2643.6824684172
"92",0,2851.39297235331
"920",0,1887.82434545653
"921",0,1938.5108037142
"922",0,2497.21116545788
"923",0,2551.45996057989
"924",0,2553.1388412424
"925",0,2525.88972515866
"926",0,2397.30201539956
"927",0,2487.2827231431
"928",0,2731.7124752221
"929",0,2622.13529309383
"93",0,2839.55892258145
"930",0,2355.69340041555
"931",0,2495.48004831971
"932",0,2493.1509318042
"933",0,2756.79681285037
"934",0,2747.56613461611
"935",0,2194.5666489618
"936",0,2112.21939187461
"937",0,2693.44424131291
"938",0,2674.59639958288
"939",0,2717.80780615303
"94",0,2883.97799541456
"940",0,2740.56258140454
"941",0,2715.27610586853
"942",0,2687.91147896261
"943",0,2708.15608320127
"944",0,2768.10697964248
"945",0,2750.42768676559
"946",0,2790.92309881898
"947",0,2743.86942567463
"948",0,2728.80147757497
"949",0,2741.14843547681
"95",0,2898.21286535099
"950",0,2735.57853885005
"951",0,2756.5573682256
"952",0,2755.86689265908
"953",0,2783.28197981713
"954",0,2785.81545388127
"955",0,2896.22904792769
"956",0,2869.66903118476
"957",0,2851.91847245271
"958",0,2865.91641629573
"959",0,2791.04196223858
"96",0,2636.14503721595
"960",0,2353.33164258237
"961",0,2211.26134266131
"962",0,2351.61861392167
"963",0,2515.60533883019
"964",0,2778.81612137146
"965",0,2591.57442333714
