"plotid","error","value"
"262",0,4153.94050444843
"263",0,4441.15400079189
"264",0,4453.9819503779
"265",0,6312.76391333261
"266",0,6600.4164112551
"267",0,6724.52438164895
"268",0,8412.35804260745
"269",0,8830.73394745965
"27",0,9572.53505296573
"270",0,8592.69201609146
"271",0,9071.10800082259
"272",0,9127.05167067704
"273",0,9185.38563689216
"274",0,9078.31489254122
"275",0,9149.38680276629
"276",0,8997.01632797659
"277",0,9140.14415497016
"278",0,8136.07272240807
"279",0,9502.20546517237
"28",0,9635.88633593605
"280",0,10525.5276471843
"281",0,10222.2436617274
"282",0,9608.82974068747
"283",0,9807.87998448564
"284",0,9145.42587144008
"285",0,8731.05410851581
"286",0,8169.1817362244
"287",0,7823.42616540564
"288",0,8006.5680100121
"289",0,7701.60563354809
"29",0,9514.3741955522
"290",0,8339.28415421393
"291",0,8484.11145179046
"292",0,7353.26672578067
"293",0,6616.38726001612
"294",0,7893.96947013479
"295",0,8480.40273671581
"296",0,8294.43497633396
"297",0,8129.92370445602
"298",0,8633.82732468057
"299",0,8658.76216924674
"3",0,9373.52196640849
"30",0,9452.37274196422
"300",0,8126.30653962618
"301",0,7514.90416542774
"302",0,6905.810750273
"303",0,6000.04661335657
"304",0,6792.06227975331
"305",0,7137.9308307942
"306",0,6615.29438897127
"307",0,6917.25858023544
"308",0,6041.41953785914
"309",0,4324.07140605727
"31",0,9448.85436574679
"310",0,4341.05439889848
"311",0,4056.36533125673
"312",0,4458.44086256834
"313",0,4585.30169544595
"314",0,6360.01752748114
"315",0,4893.05735710074
"316",0,5366.3205680584
"317",0,7116.94275401947
"318",0,8358.86318396968
"319",0,8454.63185936283
"32",0,9430.34584910926
"320",0,8896.85137432106
"321",0,9118.28523702714
"322",0,9192.34469848108
"323",0,9248.09695295073
"324",0,9411.78244685495
"325",0,9378.49839488614
"326",0,9419.72569039057
"327",0,9244.45953276487
"328",0,9387.16493618139
"329",0,9243.68790196482
"33",0,9302.00705530907
"330",0,9329.14039552661
"331",0,9154.24488120416
"332",0,9942.94858868903
"333",0,9632.30401146927
"334",0,9433.14576454596
"335",0,9091.72902035308
"336",0,8601.6389348963
"337",0,7543.06066022955
"338",0,8058.02031322795
"339",0,8075.23348895051
"34",0,8774.64297028019
"340",0,7775.57300576138
"341",0,4241.00996891573
"342",0,7723.32399842608
"343",0,5240.31029865964
"344",0,7451.74344270766
"345",0,7425.63702774539
"346",0,7409.50895109502
"347",0,7037.72633856327
"348",0,7087.34735707273
"349",0,8398.04821415041
"35",0,8916.10548866628
"350",0,8392.71181923605
"351",0,7932.54887740686
"352",0,7850.62909590998
"353",0,7861.95597295653
"354",0,6962.08902790273
"355",0,6168.12987405351
"356",0,7306.62582685524
"357",0,6084.11924526598
"358",0,6550.88304733228
"359",0,6487.38210056466
"36",0,8346.86709501813
"360",0,6675.75578062572
"361",0,4346.84069026117
"362",0,5746.27141452795
"363",0,4503.94617010198
"364",0,3880.33394809033
"365",0,6069.97967213557
"366",0,6580.6426759393
"367",0,6889.03729945955
"368",0,6598.79509677902
"369",0,7431.94254001857
"37",0,7907.86272394145
"370",0,7389.21616721323
"371",0,8577.86009675364
"372",0,8852.71657152947
"373",0,9196.5651089853
"374",0,9111.98223831766
"375",0,9318.37706399119
"376",0,9412.98777750927
"377",0,9271.04141152815
"378",0,9154.60962203634
"379",0,9225.52486335102
"38",0,7463.56709522438
"380",0,9012.99674293418
"381",0,9140.15387224422
"382",0,9224.63860414186
"383",0,9579.4605881359
"384",0,10157.1246170826
"385",0,9838.31414842647
"386",0,9846.16471863366
"387",0,9567.8026394497
"388",0,9251.83680150271
"389",0,9067.82849387319
"39",0,7057.39085383918
"390",0,8915.1909408748
"391",0,7973.8497472077
"392",0,7977.12260124479
"393",0,7558.93730250043
"394",0,5911.0555774925
"395",0,7252.3559500951
"396",0,7499.58849355884
"397",0,5767.71834492528
"398",0,7399.93823920379
"399",0,7842.61331208635
"4",0,8704.94544693592
"40",0,7484.47610355533
"400",0,8404.94201757875
"401",0,8079.5959381687
"402",0,7786.99645529463
"403",0,8094.142384689
"404",0,8261.466059
"405",0,8349.08730074482
"406",0,8153.56900781092
"407",0,6895.77117910755
"408",0,6665.09537362272
"409",0,7129.78891490271
"41",0,8774.22714422471
"410",0,6170.91447263156
"411",0,6757.95325088318
"412",0,6697.78831512251
"413",0,6899.61447060674
"414",0,6412.61493429196
"415",0,4452.78040627876
"416",0,4406.53490174819
"417",0,4409.74797639684
"418",0,3707.21455004195
"419",0,5147.46543821989
"42",0,9307.1213343074
"420",0,6400.93719555614
"421",0,4822.71434754921
"422",0,4849.96008682221
"423",0,7443.82556964924
"424",0,7452.09265989496
"425",0,8722.09002239984
"426",0,9046.25427872953
"427",0,9123.06690831672
"428",0,9255.02936182249
"429",0,9101.15071898424
"43",0,9373.20728914129
"430",0,9478.5858490641
"431",0,9467.76171219181
"432",0,9328.18355783972
"433",0,9248.79631989455
"434",0,9399.19642486009
"435",0,9299.57139150015
"436",0,9412.96517972219
"437",0,9362.9252594274
"438",0,9670.41853004623
"439",0,9401.96593965925
"44",0,8554.99860402941
"440",0,9502.06724202338
"441",0,9367.47030685699
"442",0,9180.38275612299
"443",0,8333.01020855411
"444",0,6671.00105449273
"445",0,7101.36989849148
"446",0,7214.66238649887
"447",0,7139.10850852174
"448",0,7117.62977084802
"449",0,7110.73830102523
"45",0,8768.33368359678
"450",0,4220.00294207521
"451",0,6899.9576035748
"452",0,7930.26614401901
"453",0,5824.26371341803
"454",0,5534.82527198673
"455",0,7379.95505046158
"456",0,8081.4207576709
"457",0,8214.68592022407
"458",0,8256.19591477479
"459",0,7568.82457151359
"46",0,8928.16772878282
"460",0,6559.99416946789
"461",0,6711.28911370205
"462",0,6576.03192994959
"463",0,6932.24090172012
"464",0,7551.84538523367
"465",0,7277.20665025509
"466",0,7232.64174424887
"467",0,6254.2738787544
"468",0,5471.5274034708
"469",0,3936.80436551279
"47",0,9460.06041844852
"470",0,3834.02753103486
"471",0,4507.6452240183
"472",0,4696.31245368785
"473",0,6289.06557638204
"474",0,4805.89852365713
"475",0,4927.54471416651
"476",0,5573.47903280194
"477",0,7709.73017661271
"478",0,8426.26179867337
"479",0,9078.30041244508
"48",0,8570.80537468237
"480",0,9173.19143277173
"481",0,9065.32883979468
"482",0,9221.5592496097
"483",0,9089.7710586554
"484",0,9286.63575189715
"485",0,9296.21121546249
"486",0,9263.08521115018
"487",0,9452.27617038643
"488",0,9557.06589114975
"489",0,9610.15783913179
"49",0,9342.17532231848
"490",0,9477.39555069592
"491",0,9384.77062710452
"492",0,8873.30112870071
"493",0,8710.03459044832
"494",0,9014.19420816829
"495",0,8620.60276799594
"496",0,7000.32819131118
"497",0,7487.69929941234
"498",0,7443.96075343711
"499",0,6937.09982906896
"5",0,8581.58641441358
"50",0,9293.6628182862
"500",0,4958.90786553423
"501",0,7061.14668554211
"502",0,5320.59716261527
"503",0,6909.6809017051
"504",0,3663.86738972785
"505",0,8447.63782038403
"506",0,8622.77107521886
"507",0,8541.99443657948
"508",0,8232.0451375567
"509",0,8428.89147817711
"51",0,9264.76423182578
"510",0,8541.84035576324
"511",0,6807.35731346571
"512",0,6899.29441146234
"513",0,6881.97387677343
"514",0,7092.7879521398
"515",0,7464.12969575749
"516",0,7367.63025508517
"517",0,7203.04946489926
"518",0,7369.17737231325
"519",0,6399.57501682146
"52",0,8785.25840210476
"520",0,5672.06653794944
"521",0,4433.65327997361
"522",0,4319.53853560612
"523",0,4437.44927090798
"524",0,4677.05727263674
"525",0,4899.25248995844
"526",0,6534.14666941981
"527",0,7138.83441490269
"528",0,7804.12442249697
"529",0,8219.14162649963
"53",0,8114.1416553072
"530",0,8720.98335840179
"531",0,9061.55955062101
"532",0,8923.67697027136
"533",0,9068.61920082809
"534",0,9311.34047549283
"535",0,9106.09793097549
"536",0,9265.272750854
"537",0,9362.63639660057
"538",0,9347.90285087132
"539",0,9337.76093651529
"54",0,6886.11825613252
"540",0,9522.88667776964
"541",0,9509.59890569637
"542",0,9376.28861270308
"543",0,9287.9439650089
"544",0,9063.76854959075
"545",0,8901.51603141173
"546",0,8707.2035955282
"547",0,8774.27077267144
"548",0,8841.08900272609
"549",0,8311.31908319835
"55",0,7527.90760823087
"550",0,7330.56575960767
"551",0,7662.45616388482
"552",0,5945.48731242602
"553",0,6856.03310952602
"554",0,6762.84663263588
"555",0,5948.01678574486
"556",0,7178.57769654262
"557",0,7750.41328284113
"558",0,8323.17981202447
"559",0,8540.51373324135
"56",0,7626.96865994875
"560",0,5956.19225818666
"561",0,4544.82074617967
"562",0,8412.0570152724
"563",0,8303.55240788417
"564",0,6802.33467197968
"565",0,8138.85631690657
"566",0,7759.79151873285
"567",0,8423.45460762991
"568",0,8159.40259015753
"569",0,7702.00882654781
"57",0,7347.14261785862
"570",0,7042.8812767548
"571",0,6757.71781647644
"572",0,5905.28789437157
"573",0,5713.77831553377
"574",0,4685.99857710528
"575",0,4892.68184138887
"576",0,4992.57967649702
"577",0,6693.62135185367
"578",0,7237.17503375837
"579",0,7598.46340492586
"58",0,6526.26141761098
"580",0,7794.16165745956
"581",0,8403.03558835722
"582",0,8691.1339026867
"583",0,8770.32609703122
"584",0,8788.52652689482
"585",0,8792.46148235789
"586",0,9000.36500112167
"587",0,9038.07250357894
"588",0,9221.60736768465
"589",0,9263.95722072644
"59",0,8581.89875144312
"590",0,9203.85794675468
"591",0,9463.5483476961
"592",0,8134.54284902218
"593",0,9471.00344763242
"594",0,9500.93948691027
"595",0,9312.72549172961
"596",0,9102.15807822389
"597",0,9036.32702728973
"598",0,9164.37114520892
"599",0,8723.73843941165
"6",0,8712.86915928649
"60",0,7520.04524220148
"600",0,8821.29116915829
"601",0,8954.62317347024
"602",0,8560.84043291818
"603",0,8268.22031547187
"604",0,7999.29897928686
"605",0,6343.55573088429
"606",0,7218.90185548128
"607",0,5888.11248533406
"608",0,7008.77930561155
"609",0,6937.22661854144
"61",0,7894.68777688534
"610",0,5978.71822780407
"611",0,7066.00539828444
"612",0,4419.48283002408
"613",0,8018.95653763057
"614",0,7367.27954409674
"615",0,7297.83800172692
"616",0,8005.04823109035
"617",0,7799.50489304409
"618",0,6656.57646195852
"619",0,7256.5906726471
"62",0,7438.27285201767
"620",0,8255.68270285055
"621",0,8698.45886429999
"622",0,8278.15816425642
"623",0,7609.91932459149
"624",0,5957.90670870294
"625",0,5739.04058600226
"626",0,5545.51948712934
"627",0,4835.99013355324
"628",0,4910.74251541168
"629",0,6345.80509320086
"63",0,7009.80790735661
"630",0,7430.58703730937
"631",0,8548.25432153825
"632",0,7539.19831195608
"633",0,7612.21823617694
"634",0,8939.72506286617
"635",0,8786.29289911052
"636",0,8911.36551333931
"637",0,8727.11852821904
"638",0,8895.07868289958
"639",0,9053.24348069481
"64",0,7542.68681280341
"640",0,9061.84860133891
"641",0,9048.74008253489
"642",0,9180.92833947472
"643",0,9095.05497774777
"644",0,9342.27504870879
"645",0,9445.92839381365
"646",0,8975.3548554143
"647",0,8943.42612541201
"648",0,9519.6051744499
"649",0,9301.23277868431
"65",0,7932.03362509198
"650",0,8706.27469726395
"651",0,7068.96232403055
"652",0,8494.82109168002
"653",0,8507.87759503921
"654",0,8820.01356189284
"655",0,8462.49612592741
"656",0,7677.7023282836
"657",0,7707.24968702731
"658",0,7499.16443165409
"659",0,5940.11037721176
"66",0,8308.82047291984
"660",0,7299.62532918877
"661",0,7338.45579973455
"662",0,6881.75321273564
"663",0,7487.73132162454
"664",0,7166.98311264652
"665",0,6059.35891294873
"666",0,6309.176917273
"667",0,5749.99221325159
"668",0,5313.1822605509
"669",0,5241.68578028207
"67",0,8505.09168706198
"670",0,5188.28423559238
"671",0,4734.28787266826
"672",0,7150.90653723865
"673",0,8336.20734402459
"674",0,8277.66291134887
"675",0,8285.57951895976
"676",0,8079.01964485134
"677",0,6585.72528955262
"678",0,5670.98259268201
"679",0,6148.55466362666
"68",0,8502.76541514265
"680",0,5063.04042298189
"681",0,6301.94094513099
"682",0,7272.85281833222
"683",0,7323.20310281406
"684",0,6974.53339402541
"685",0,7527.74299081093
"686",0,7081.07065418894
"687",0,8518.11357320343
"688",0,8621.89291178991
"689",0,8876.14976859939
"69",0,8078.60716920407
"690",0,8342.76828597873
"691",0,9080.7631284844
"692",0,9088.04770402222
"693",0,9130.24324043644
"694",0,9039.63805333409
"695",0,9306.94575391977
"696",0,9213.03396927687
"697",0,9362.3815258723
"698",0,9459.0513718054
"699",0,9545.55648950374
"7",0,9365.00395255939
"70",0,9465.01369973845
"700",0,9581.11726609522
"701",0,9489.56884200163
"702",0,9368.30867756638
"703",0,7840.03346893699
"704",0,5730.47297839617
"705",0,5929.91873437594
"706",0,7438.22810927102
"707",0,8084.7192644793
"708",0,8341.08227719821
"709",0,8023.79326750081
"71",0,8930.70165533909
"710",0,7489.58241869591
"711",0,7546.1295648206
"712",0,8306.1142267479
"713",0,8246.53863055018
"714",0,8333.30918507013
"715",0,7441.50108047548
"716",0,7031.73534528345
"717",0,7367.24934072298
"718",0,6384.78382597324
"719",0,6511.45139719047
"72",0,8555.8706687089
"720",0,6675.9889099353
"721",0,6555.16823214014
"722",0,5688.87138174372
"723",0,7191.84879435848
"724",0,6594.09465731642
"725",0,6274.85547473054
"726",0,6946.38032692507
"727",0,7603.84597437628
"728",0,8690.24483182441
"729",0,7548.19079933659
"73",0,7661.32398473091
"730",0,5686.79140305305
"731",0,4308.90288958723
"732",0,6120.56040289828
"733",0,6191.73175733568
"734",0,6372.38499187849
"735",0,5590.97159726009
"736",0,5933.18533596526
"737",0,7562.35982064693
"738",0,7304.49925714655
"739",0,6987.59376245771
"74",0,7731.47385325096
"740",0,7914.38812839093
"741",0,8396.72986695331
"742",0,8567.63214285955
"743",0,8826.37653273028
"744",0,7897.14875807116
"745",0,9194.69731654083
"746",0,9231.84662891256
"747",0,9133.57837482465
"748",0,9062.46179532796
"749",0,9078.67512665391
"75",0,8704.01527735288
"750",0,9163.07532069323
"751",0,9287.43393435623
"752",0,9447.81807445071
"753",0,8651.02997781584
"754",0,9583.17953389744
"755",0,9811.04913805315
"756",0,9539.95011672179
"757",0,8948.63468918947
"758",0,5259.65818481231
"759",0,4778.64882046246
"76",0,8302.77476691167
"760",0,5331.82521422488
"761",0,5680.14083185585
"762",0,8252.41547459005
"763",0,7533.94367816477
"764",0,7680.7018062941
"765",0,7428.24910759147
"766",0,7016.0438103455
"767",0,7651.39910002007
"768",0,8313.37104762997
"769",0,8211.88078315542
"77",0,8055.81125470465
"770",0,7284.12086713897
"771",0,6942.67663682718
"772",0,7510.46090254962
"773",0,7119.49617515526
"774",0,7107.10365226336
"775",0,7045.63933925542
"776",0,7067.36241508006
"777",0,7475.95322638012
"778",0,7146.94614464239
"779",0,5890.84233878718
"78",0,6322.72652155978
"780",0,7442.94050588698
"781",0,7444.41173244329
"782",0,7272.34036652516
"783",0,6627.93095014881
"784",0,6325.70011409552
"785",0,6071.05210302446
"786",0,6689.58519827221
"787",0,6461.01485392075
"788",0,5719.93605219711
"789",0,7233.28129070547
"79",0,7370.84286380342
"790",0,7854.8899256467
"791",0,8220.52667919408
"792",0,7988.48974201873
"793",0,7610.99131916651
"794",0,8819.19651565349
"795",0,8742.26432130573
"796",0,8327.64546612356
"797",0,8105.90887104527
"798",0,8581.87778678915
"799",0,9262.80592091754
"8",0,9380.31488948668
"80",0,7878.18092115674
"800",0,8815.17115530707
"801",0,9141.68868210752
"802",0,9154.88402810012
"803",0,9203.49082471542
"804",0,9269.00666262856
"805",0,9318.05276830466
"806",0,9535.79209003989
"807",0,9586.68461166896
"808",0,9623.10196810683
"809",0,9823.96886856022
"81",0,5945.38073492188
"810",0,9695.22579161468
"811",0,6373.04506364617
"812",0,5437.84940621349
"813",0,5232.22752914562
"814",0,5189.88638667555
"815",0,5255.84804404255
"816",0,5580.62735617602
"817",0,7899.96935800509
"818",0,8193.13181236434
"819",0,7562.62456990876
"82",0,6364.74746499904
"820",0,7695.49306431281
"821",0,7978.48528335901
"822",0,8187.75408630707
"823",0,8155.62028961259
"824",0,7427.68174556559
"825",0,8171.92626795231
"826",0,7617.27211594575
"827",0,5636.79959519546
"828",0,6573.77797642784
"829",0,6852.84356876741
"83",0,4754.97629980087
"830",0,6864.58039084437
"831",0,7083.85718442781
"832",0,7477.32892710287
"833",0,7433.53151702542
"834",0,7655.37446993749
"835",0,7314.17271426961
"836",0,7238.27819052563
"837",0,6194.72768283712
"838",0,6695.15593160217
"839",0,7763.18020948057
"84",0,3272.08704758317
"840",0,7106.82236737392
"841",0,6553.45427629723
"842",0,6904.66675760345
"843",0,8135.15741548486
"844",0,8947.79592373574
"845",0,8645.08733658173
"846",0,8356.17217731146
"847",0,8716.86476370337
"848",0,8779.49479649847
"849",0,8832.73948502226
"85",0,3027.47055294781
"850",0,9024.48305558126
"851",0,9140.16000503259
"852",0,7815.66678517701
"853",0,9200.95125354525
"854",0,9161.2604010027
"855",0,7639.82467895805
"856",0,9233.05617106547
"857",0,8882.97365234134
"858",0,9066.62392174629
"859",0,9210.58161149369
"86",0,2875.26789093882
"860",0,9600.70362892943
"861",0,9655.98165357294
"862",0,9778.74128050713
"863",0,9765.20380811084
"864",0,9619.14922430827
"865",0,7303.52977583831
"866",0,5499.9980880855
"867",0,5308.31393489086
"868",0,5038.45573887819
"869",0,4921.57031262593
"87",0,3504.48733925499
"870",0,5443.65251376995
"871",0,5638.63847761692
"872",0,8237.40493992637
"873",0,8240.0942087598
"874",0,8427.79132671758
"875",0,8447.28338080135
"876",0,8472.16267495737
"877",0,8491.81678438781
"878",0,7718.03738754185
"879",0,7449.41717807289
"88",0,4362.1696885586
"880",0,7719.82375178371
"881",0,7853.853212556
"882",0,8329.79310717915
"883",0,8425.15582516616
"884",0,9100.91974155637
"885",0,9280.27768230965
"886",0,9035.99006523017
"887",0,8690.7587098415
"888",0,9197.89285701555
"889",0,9259.57649432324
"89",0,7844.11994163221
"890",0,9399.64409295346
"891",0,9179.90911359882
"892",0,9048.44778919495
"893",0,9069.76003381553
"894",0,9264.40097010662
"895",0,9246.67771176729
"896",0,9176.17698276887
"897",0,9156.1072071004
"898",0,8944.58453041206
"899",0,8837.35295249864
"9",0,9342.3581320241
"90",0,7511.81637469809
"900",0,9091.38136276992
"901",0,9551.10376071483
"902",0,9744.02775091742
"903",0,9645.68988563704
"904",0,9787.9553388294
"905",0,9486.57789398896
"906",0,7506.98687999376
"907",0,7193.27942298214
"908",0,5481.82530940442
"909",0,5399.36742624538
"91",0,8759.20879645292
"910",0,5536.25635003913
"911",0,5492.58950045077
"912",0,5626.94685654162
"913",0,7027.08487176221
"914",0,8772.58583082581
"915",0,9523.92303126787
"916",0,8431.48515178999
"917",0,8500.91361830304
"918",0,8644.65420317423
"919",0,8000.69368845269
"92",0,8950.5306526331
"920",0,3618.53546791864
"921",0,3864.12101930186
"922",0,7826.55024501341
"923",0,8152.30372628985
"924",0,8860.48560225353
"925",0,9164.46342201471
"926",0,8532.72224320992
"927",0,9030.88209092116
"928",0,8925.4691561756
"929",0,7887.70638064313
"93",0,8969.56754273335
"930",0,7346.73723588297
"931",0,7883.50070414523
"932",0,7953.24547477932
"933",0,9004.69450501068
"934",0,9174.76521554781
"935",0,5030.98803420785
"936",0,4583.32268605204
"937",0,9326.75278720429
"938",0,9213.27275799559
"939",0,9223.50616282867
"94",0,9117.01823939909
"940",0,9066.87826329269
"941",0,9206.41226803061
"942",0,9385.19948795001
"943",0,9600.00753416483
"944",0,9833.04398133913
"945",0,9609.95029118452
"946",0,9355.00173613131
"947",0,7555.72644172321
"948",0,7146.06696618749
"949",0,7050.80192471663
"95",0,9185.2103860992
"950",0,5199.47850591553
"951",0,5564.64100052313
"952",0,5481.23082505642
"953",0,5405.30789259188
"954",0,6875.75668044505
"955",0,9316.24081369556
"956",0,9539.58551850615
"957",0,9452.69999699346
"958",0,9447.77551261323
"959",0,9234.26335053576
"96",0,8744.32641661971
"960",0,8987.94164968721
"961",0,8089.14321932663
"962",0,7515.22511340999
"963",0,7480.22058392376
"964",0,7896.33495966422
"965",0,7297.48155221019
