"plotid","error","value"
"897",0,-2095.03161411982
"898",0,-2053.8985713024
"899",0,-2070.04424563739
"9",0,-3747.07289370779
"90",0,-2345.51152876168
"900",0,-2075.47309835307
"901",0,-3445.93947034901
"902",0,-3371.12725768827
"903",0,-3348.8084814024
"904",0,-3365.22441934322
"905",0,-3365.553179813
"906",0,-1888.92130832039
"907",0,-1955.91515776858
"908",0,-1925.64730628652
"909",0,-1921.56701302159
"91",0,-2293.18241676627
"910",0,-1906.3085215556
"911",0,-1904.17244967422
"912",0,-1866.5673005128
"913",0,-1917.77345470563
"914",0,-1867.47438571478
"915",0,-1828.55203438043
"916",0,-3326.75289166591
"917",0,-3331.82750150763
"918",0,-3335.32920218162
"919",0,-2231.99100097056
"92",0,-2292.32131336098
"920",0,-2987.84912393123
"921",0,-2937.16266567356
"922",0,-1540.11536515437
"923",0,-1485.86657003235
"924",0,-1484.18768936984
"925",0,-1511.43680545358
"926",0,-1640.02451521269
"927",0,-1550.04380746915
"928",0,-1305.61405539014
"929",0,-1415.19123751841
"93",0,-2304.15536313284
"930",0,-1993.10251795179
"931",0,-1853.31587004764
"932",0,-1855.64498656315
"933",0,-1591.99910551698
"934",0,-1601.22978375123
"935",0,-2154.22926940555
"936",0,-2689.69897547233
"937",0,-2108.47412603402
"938",0,-2127.32196776406
"939",0,-2084.11056119391
"94",0,-2259.73629029973
"940",0,-2061.3557859424
"941",0,-2086.64226147841
"942",0,-3441.59872511902
"943",0,-3421.35412088036
"944",0,-3361.40322443915
"945",0,-3379.08251731605
"946",0,-3338.58710526265
"947",0,-1943.5795539172
"948",0,-1958.64750201687
"949",0,-1946.30054411503
"95",0,-2245.5014203633
"950",0,-1951.87044074179
"951",0,-1930.89161136624
"952",0,-1931.58208693275
"953",0,-1904.1669997747
"954",0,-1901.63352571057
"955",0,-1791.21993166414
"956",0,-1817.77994840708
"957",0,-1835.53050713912
"958",0,-1821.5325632961
"959",0,-1896.40701735326
"96",0,-3082.32435053916
"960",0,-3282.32141864212
"961",0,-2664.41212672644
"962",0,-1685.70791669058
"963",0,-1521.72119178206
"964",0,-1258.51040924078
"965",0,-1445.75210727511
"966",0,-1446.38006578552
"967",0,-1600.53959833323
"968",0,-1545.04368417102
"969",0,-1403.42837053156
"97",0,-3088.50701643477
"970",0,-1511.53767617007
"971",0,-1544.0383958049
"972",0,-1818.23797703846
"973",0,-1849.23883982158
"974",0,-1742.12533270262
"975",0,-1745.28667201906
"976",0,-1940.32182393669
"977",0,-2422.23510335041
"978",0,-2480.81117596913
"979",0,-2881.98453319184
"98",0,-3111.28809573927
"980",0,-2050.19725138397
"981",0,-2075.67163366905
"982",0,-2077.01111236565
"983",0,-2086.33639928638
"984",0,-1916.80896528053
"985",0,-1924.77275246124
"986",0,-1870.46037622867
"987",0,-1924.88797344292
"988",0,-1917.25467836843
"989",0,-1929.43238198655
"99",0,-3163.42427756722
"990",0,-1933.2900001654
"991",0,-1946.51078280387
"992",0,-1953.50851928434
"993",0,-1934.65544277586
"994",0,-1890.50102497613
"995",0,-1857.62270520688
"996",0,-1792.61134506525
"997",0,-1808.91544825862
"998",0,-1849.78318366706
"999",0,-1787.02176767959
