"plotid","error","value"
"586",0,9751.08507255662
"587",0,10070.3223220667
"588",0,9693.03842841306
"589",0,9565.99975662826
"59",0,9774.54775150649
"590",0,9897.25670307755
"591",0,10098.2108383966
"592",0,10077.2550630431
"593",0,10436.4993030367
"594",0,10527.8309093158
"595",0,10840.5789965935
"596",0,10646.74577804
"597",0,10651.8930390788
"598",0,10849.8839947178
"599",0,7899.40124200709
"6",0,10159.353099334
"60",0,8731.05320994236
"600",0,9254.61247733543
"601",0,9795.53057097261
"602",0,9513.32486449231
"603",0,9726.91097376965
"604",0,9688.47304231072
"605",0,7588.10342284169
"606",0,9015.93438951322
"607",0,7299.29529712732
"608",0,8467.49299764558
"609",0,8438.78611432037
"61",0,8945.63815112863
"610",0,7134.70259637295
"611",0,8616.76196822254
"612",0,4586.25230095551
"613",0,8381.31386202147
"614",0,8204.89691503072
"615",0,7146.28718299479
"616",0,8394.86377585999
"617",0,9210.81394531503
"618",0,8005.99031985018
"619",0,8641.1892046829
"62",0,8701.40561295119
"620",0,9245.00421079072
"621",0,10121.4942774979
"622",0,9997.9960642664
"623",0,9369.06696407374
"624",0,8051.65197829783
"625",0,7981.4569392043
"626",0,7558.6087724111
"627",0,6348.43293674551
"628",0,6760.99308539247
"629",0,8046.88501670036
"63",0,8265.40084058283
"630",0,8999.10279422535
"631",0,10021.5634271885
"632",0,9030.17867858676
"633",0,8815.22930161344
"634",0,9858.61429433514
"635",0,9907.91010785679
"636",0,9483.37805210814
"637",0,8964.19307822042
"638",0,9451.77960770466
"639",0,9932.04974999038
"64",0,8541.36790565914
"640",0,10228.8552975123
"641",0,9688.80603968511
"642",0,10026.3767947053
"643",0,10291.667302823
"644",0,10031.805028482
"645",0,10129.4240925611
"646",0,10706.2144604712
"647",0,10785.7599617305
"648",0,10398.1515355394
"649",0,10365.3357817693
"65",0,9012.86796176041
"650",0,10041.9859281902
"651",0,8851.80200254481
"652",0,9820.64492124343
"653",0,9455.34467449812
"654",0,10160.9511096263
"655",0,9880.5805667357
"656",0,9267.30564757261
"657",0,9531.85941122084
"658",0,9131.51361103906
"659",0,7470.95589897671
"66",0,9840.97729226541
"660",0,9056.5964889797
"661",0,9132.89305213631
"662",0,8486.54269852088
"663",0,9032.81685854786
"664",0,9328.85717203196
"665",0,7859.40894428064
"666",0,7400.5297661349
"667",0,6478.07314821619
"668",0,6526.88649105645
"669",0,6645.2904842128
"67",0,10361.1303285502
"670",0,5280.60226717029
"671",0,4549.29966231941
"672",0,9229.01883028663
"673",0,9431.51384240721
"674",0,9537.5977508162
"675",0,9729.45766719472
"676",0,8996.10118369686
"677",0,8702.05309098714
"678",0,7746.70276460714
"679",0,7804.72770223776
"68",0,9515.58440315806
"680",0,6517.46754313158
"681",0,8162.34982333198
"682",0,8648.88099893234
"683",0,9052.61367002569
"684",0,8434.91116609213
"685",0,8988.0452558798
"686",0,8289.80958837875
"687",0,9611.36137486987
"688",0,9296.47712647225
"689",0,9457.18102317781
"69",0,10216.0304979673
"690",0,8382.52531223
"691",0,9847.93007836824
"692",0,10013.9732048646
"693",0,9851.57282784641
"694",0,10071.993659743
"695",0,10061.1129865646
"696",0,10356.4290699048
"697",0,9697.76023997601
"698",0,10229.0638849447
"699",0,10375.1598665174
"7",0,10691.945458313
"70",0,10414.4294592215
"700",0,10492.3056686864
"701",0,10451.9193531776
"702",0,10473.5379185098
"703",0,9162.06487808942
"704",0,6844.02253332093
"705",0,7058.31758694889
"706",0,8387.56103926885
"707",0,9285.9946438243
"708",0,9471.81646719745
"709",0,9370.31044146247
"71",0,9942.51399596103
"710",0,9129.61871635292
"711",0,9434.30138484922
"712",0,10067.0819610503
"713",0,10147.8386792392
"714",0,10233.202612391
"715",0,9653.05642325915
"716",0,8745.63616036532
"717",0,9455.89367285264
"718",0,6769.70950607468
"719",0,7669.29794663552
"72",0,9240.50651652565
"720",0,8346.08968447172
"721",0,8120.65059767799
"722",0,6729.57791461837
"723",0,8128.8252539009
"724",0,8397.54975682161
"725",0,6827.6681300189
"726",0,7379.6919487852
"727",0,8753.55033248779
"728",0,9648.07478339509
"729",0,9457.60178960851
"73",0,9982.03193725919
"730",0,6351.25370910888
"731",0,4432.27413563168
"732",0,7908.0042223623
"733",0,7867.70208464263
"734",0,8035.40433648058
"735",0,6262.39450524404
"736",0,7648.02475748511
"737",0,9235.63519459728
"738",0,8920.50682545648
"739",0,8552.57768475128
"74",0,8872.89760511433
"740",0,9432.59379732332
"741",0,9693.39910383683
"742",0,9715.63458812188
"743",0,9635.7723267548
"744",0,9552.68935881724
"745",0,9584.56307999155
"746",0,9648.21455754207
"747",0,10116.6740050484
"748",0,9688.92896290223
"749",0,10053.0599242248
"75",0,11018.4568735778
"750",0,10287.4671627384
"751",0,10284.7773641081
"752",0,10347.696850553
"753",0,10462.9583960495
"754",0,10433.2539355423
"755",0,10839.3210778704
"756",0,10759.4449250465
"757",0,10309.4757190782
"758",0,7072.90398923127
"759",0,6096.89314492619
"76",0,10470.2773559915
"760",0,6696.56380891108
"761",0,7001.91515304354
"762",0,9689.86799545626
"763",0,9379.70671888075
"764",0,9366.27759194135
"765",0,9178.81412354672
"766",0,8894.92611287495
"767",0,9704.79981863768
"768",0,10052.563493752
"769",0,10160.739596005
"77",0,10639.1792571939
"770",0,9264.33087287977
"771",0,8771.1692336985
"772",0,9051.67404833984
"773",0,8627.66776602581
"774",0,8613.32358414327
"775",0,8516.46394746187
"776",0,8492.33216857874
"777",0,8582.51367955336
"778",0,8138.26743134103
"779",0,6949.75906820864
"78",0,9018.23601399463
"780",0,8774.78401443107
"781",0,8757.57772269173
"782",0,7865.92311183247
"783",0,7985.62943903582
"784",0,7855.7253054392
"785",0,6705.04045049219
"786",0,8309.81656087241
"787",0,7800.90980897851
"788",0,6784.3236053016
"789",0,8761.76220121518
"79",0,9949.76033769013
"790",0,9290.51596851861
"791",0,9728.39378451759
"792",0,9548.6077661589
"793",0,9011.00002750143
"794",0,10008.5490986397
"795",0,9570.60069030085
"796",0,9622.81478163082
"797",0,9140.15345403475
"798",0,9489.41940744841
"799",0,9793.36726083537
"8",0,10461.4356941886
"80",0,10328.8975142513
"800",0,10126.4706092846
"801",0,9477.94629674898
"802",0,10068.1349595467
"803",0,9939.8508557967
"804",0,10031.2187706125
"805",0,10262.9380964786
"806",0,10407.5564526032
"807",0,10594.0330126571
"808",0,10712.3440634001
"809",0,10552.8628840045
"81",0,8740.78689781398
"810",0,10790.5732327949
"811",0,7394.88842369416
"812",0,6855.62983173004
"813",0,6588.08139417041
"814",0,6381.80321110083
"815",0,6493.41625869374
"816",0,6735.24965629658
"817",0,9120.43660696925
"818",0,9495.96948481936
"819",0,10285.3621066457
"82",0,8630.59827075546
"820",0,9811.94041326002
"821",0,10215.9525530819
"822",0,10291.7854414133
"823",0,10127.297192794
"824",0,9142.22018465132
"825",0,10059.7168634405
"826",0,9192.46408630953
"827",0,6783.34881433639
"828",0,7934.1798641616
"829",0,8131.5101439155
"83",0,6546.68270324431
"830",0,8047.20625042931
"831",0,8247.77533982966
"832",0,9135.2393235516
"833",0,6022.23562936975
"834",0,6086.88063264131
"835",0,8578.27775206536
"836",0,8067.27476978626
"837",0,7988.86114797756
"838",0,4261.54318781911
"839",0,5765.06244564715
"84",0,5112.49683859295
"840",0,9331.36698223226
"841",0,8568.37637450462
"842",0,8354.55672826362
"843",0,9828.16784208433
"844",0,9892.19013576687
"845",0,10145.9782072022
"846",0,9663.82715107935
"847",0,10103.6997855828
"848",0,10404.6176394367
"849",0,10244.1409823112
"85",0,4962.76441581743
"850",0,9736.56746439065
"851",0,9770.45729298869
"852",0,8750.45910755794
"853",0,10140.6415418264
"854",0,9742.00503238453
"855",0,9200.98913834047
"856",0,10066.0783337177
"857",0,9954.54279610162
"858",0,10032.2107887138
"859",0,10226.2994842859
"86",0,4481.18645577012
"860",0,10539.5183405627
"861",0,10497.0523764721
"862",0,10515.5706221243
"863",0,10658.4166833759
"864",0,10836.8680823818
"865",0,8439.12109534301
"866",0,6526.74941312386
"867",0,6838.24495943655
"868",0,6400.05730524669
"869",0,6223.0987305339
"87",0,5828.11350950761
"870",0,6943.42015791067
"871",0,7281.49667297966
"872",0,10110.7930448946
"873",0,10274.5196000185
"874",0,10278.1781643997
"875",0,10456.6156497987
"876",0,10217.5615119987
"877",0,10240.3913740577
"878",0,8405.5241126795
"879",0,10217.7113384308
"88",0,5773.33261273045
"880",0,8599.94973617472
"881",0,8507.40591282963
"882",0,9328.45711510794
"883",0,9431.83481654065
"884",0,9989.62570202224
"885",0,9919.87349903032
"886",0,9850.13558903877
"887",0,9055.50772686996
"888",0,9820.58884069706
"889",0,10063.7455964888
"89",0,9387.17897909413
"890",0,9028.00500723482
"891",0,8541.35177663277
"892",0,8664.52648887016
"893",0,9548.16682650723
"894",0,10079.3782743669
"895",0,9805.67396895718
"896",0,9929.24882886346
"897",0,10058.6695164226
"898",0,10016.4722664705
"899",0,9894.95319759511
"9",0,10474.846235923
"90",0,9037.71853481312
"900",0,10146.6813096586
"901",0,10368.6944217653
"902",0,10497.2893852289
"903",0,10016.4566643939
"904",0,10654.3671179334
"905",0,10635.9565627603
"906",0,8941.82109531431
"907",0,8686.17650925868
"908",0,7365.84091179122
"909",0,7573.96070272825
"91",0,10386.6386002736
"910",0,7070.80052370005
"911",0,7033.69311093466
"912",0,7479.30881436308
"913",0,8274.66278381604
"914",0,9946.9197719046
"915",0,11068.8348273914
"916",0,10523.9518356362
"917",0,10384.6763959907
"918",0,10373.3631649759
"919",0,8945.7226033903
"92",0,10615.6346823303
"920",0,2018.20312560309
"921",0,2755.11708982167
"922",0,8456.63932818807
"923",0,9302.98278017718
"924",0,9000.53020645427
"925",0,9180.59764598146
"926",0,8414.96041204763
"927",0,10075.2620363968
"928",0,9202.27149380637
"929",0,7946.32259315495
"93",0,10570.8130726308
"930",0,2942.4164269247
"931",0,7904.16172026691
"932",0,7551.70357243555
"933",0,9526.12980860286
"934",0,10081.8700453077
"935",0,5833.53982551488
"936",0,4523.12449665415
"937",0,9864.50383121985
"938",0,10295.8836454578
"939",0,10319.5942064245
"94",0,10563.8271247391
"940",0,10098.2631108046
"941",0,10096.9138675712
"942",0,10240.8496321084
"943",0,10430.5977329932
"944",0,10387.0211401885
"945",0,10600.1253364162
"946",0,10383.1501120362
"947",0,8715.95037903252
"948",0,8488.24410306185
"949",0,8510.20254947594
"95",0,10563.4136205744
"950",0,6667.49548402714
"951",0,7288.43407143834
"952",0,6811.72965485244
"953",0,7045.31583827288
"954",0,8322.43382721726
"955",0,10548.8676556239
"956",0,11026.6398750605
"957",0,10857.338350673
"958",0,11142.2298392202
"959",0,11081.4015151319
"96",0,9725.08707243016
"960",0,10715.9221240407
"961",0,7049.57554823007
"962",0,6274.53925483155
"963",0,8224.95393104827
"964",0,9421.01514648509
"965",0,8067.80335898912
"966",0,8709.65266818911
