"plotid","error","value"
"366",0,5491.6642718554
"367",0,5589.93900467445
"368",0,NA
"369",0,5543.66629060733
"37",0,6128.85349036994
"370",0,5287.55839050099
"371",0,NA
"372",0,NA
"373",0,NA
"374",0,NA
"375",0,NA
"376",0,5758.21490746245
"377",0,5706.41782322709
"378",0,5676.73871223885
"379",0,NA
"38",0,6098.62719957388
"380",0,NA
"381",0,NA
"382",0,NA
"383",0,NA
"384",0,5914.96029603656
"385",0,5903.90779834768
"386",0,5891.38023772818
"387",0,5875.44971298821
"388",0,5601.72770970403
"389",0,5521.08290718638
"39",0,NA
"390",0,6062.48537172547
"391",0,5992.09262976957
"392",0,5956.21287988432
"393",0,5927.01885796811
"394",0,5060.65352479139
"395",0,5633.93137809755
"396",0,5641.42667290683
"397",0,4759.86795819991
"398",0,4740.99620916534
"399",0,4797.06501396356
"4",0,6074.45285448126
"40",0,5997.59045167223
"400",0,5508.52332514702
"401",0,5651.66405028923
"402",0,5542.15155724568
"403",0,5590.62532584952
"404",0,5674.36299820071
"405",0,5680.10496735024
"406",0,5656.32727229325
"407",0,5651.32000154695
"408",0,5519.41150265055
"409",0,5603.4951763237
"41",0,6013.48876615649
"410",0,5565.01556574914
"411",0,5538.18027136939
"412",0,5478.4590934611
"413",0,5539.25740708557
"414",0,5453.71433109704
"415",0,NA
"416",0,NA
"417",0,NA
"418",0,NA
"419",0,NA
"42",0,5952.55619071267
"420",0,NA
"421",0,NA
"422",0,NA
"423",0,5580.59756571304
"424",0,5529.55218153165
"425",0,5578.92263256955
"426",0,NA
"427",0,NA
"428",0,NA
"429",0,NA
"43",0,5898.38752033964
"430",0,NA
"431",0,NA
"432",0,NA
"433",0,NA
"434",0,NA
"435",0,NA
"436",0,NA
"437",0,NA
"438",0,NA
"439",0,5668.74520068352
"44",0,5180.96115817044
"440",0,6140.17630278288
"441",0,6092.82555821256
"442",0,6034.48492628495
"443",0,6018.23532615647
"444",0,5303.03197076574
"445",0,5855.34999638012
"446",0,5795.52032044611
"447",0,5776.31357748528
"448",0,5692.15993964529
"449",0,5538.93692422039
"45",0,5335.96809230959
"450",0,4234.181162769
"451",0,4761.62305001209
"452",0,4851.12658244708
"453",0,4374.91099219304
"454",0,4261.6153310238
"455",0,4763.0939235954
"456",0,5511.41834945476
"457",0,5508.18283788964
"458",0,5542.16387602988
"459",0,5494.71293842432
"46",0,5291.60471359785
"460",0,5487.03567185895
"461",0,5396.8379120774
"462",0,5544.38326477718
"463",0,5480.94555491951
"464",0,5428.86956344848
"465",0,5378.89865811669
"466",0,5393.41238645403
"467",0,5404.61698255089
"468",0,NA
"469",0,NA
"47",0,5942.77504834939
"470",0,NA
"471",0,NA
"472",0,NA
"473",0,NA
"474",0,NA
"475",0,NA
"476",0,NA
"477",0,5503.58707881448
"478",0,NA
"479",0,NA
"48",0,5289.42910108386
"480",0,NA
"481",0,NA
"482",0,NA
"483",0,NA
"484",0,NA
"485",0,NA
"486",0,NA
"487",0,NA
"488",0,NA
"489",0,NA
"49",0,5836.32491479427
"490",0,NA
"491",0,5665.13292674731
"492",0,5536.16450258203
"493",0,5710.77202366026
"494",0,6034.02430134801
"495",0,5960.50980954744
"496",0,5214.72091512571
"497",0,5844.8833804609
"498",0,5820.47049199084
"499",0,5665.01198882007
"5",0,6101.15419599926
"50",0,5831.53576826203
"500",0,4781.96077675662
"501",0,5583.53979133867
"502",0,4848.46661819716
"503",0,5031.57277586447
"504",0,3934.76952129934
"505",0,4969.64119460584
"506",0,5002.59361370406
"507",0,5409.87832778489
"508",0,5435.02971716688
"509",0,5485.10519363285
"51",0,5894.83996348953
"510",0,5440.59809284721
"511",0,5314.02589391998
"512",0,5390.07795179269
"513",0,5477.38953645336
"514",0,5390.90575984751
"515",0,5482.85154358167
"516",0,5384.30902123581
"517",0,5393.46452507593
"518",0,5398.59907145988
"519",0,5349.71607472194
"52",0,5743.36723298578
"520",0,NA
"521",0,NA
"522",0,NA
"523",0,NA
"524",0,NA
"525",0,NA
"526",0,NA
"527",0,5496.64766519252
"528",0,5389.10753370301
"529",0,5540.8715202496
"53",0,5746.67486215501
"530",0,NA
"531",0,NA
"532",0,NA
"533",0,NA
"534",0,NA
"535",0,NA
"536",0,NA
"537",0,NA
"538",0,NA
"539",0,NA
"54",0,5636.53262837181
"540",0,NA
"541",0,NA
"542",0,NA
"543",0,5661.65963098423
"544",0,5581.16047303751
"545",0,5755.60929830021
"546",0,5644.81611780593
"547",0,5588.02654331901
"548",0,5997.10527894372
"549",0,5809.83847679082
"55",0,5744.68785269032
"550",0,5288.90649885331
"551",0,5895.55750950436
